fb_internal_id,fb_published_date,fb_title,fb_link,fb_description,likes,shares,comments,consumptions
301552756599088_1270598476361173,2017-02-08 16:30:00+01,Una inteligencia emocional positiva es clave de éxito - La Mente es Maravillosa,https://lamenteesmaravillosa.com/una-inteligencia-emocional-positiva-clave-exito/,"Descubre por qué la inteligencia emocional positiva puede ser la clave del éxito, evitando un exceso de razón y aunando con emociones",2079,1479,18,6611
301552756599088_1271297889624565,2017-02-09 14:30:00+01,El gluten...¿Alimento de las obsesiones? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/el-gluten-alimento-de-las-obsesiones/,"Los últimos estudios hablan de una posible causa de origen y mantenimiento de algunos trastornos neurológicos y psiquiátricos, entre ellos, el trastorno obsesivo compulsivo. Esa causa está en nuestra dieta: el gluten. Te explicamos más a fondo estos nuevos hallazgos.",568,596,24,9085
301552756599088_1272264639527890,2017-02-10 20:30:00+01,"Cría niños sin límites, y te ""sacarán los ojos"" - La Mente es Maravillosa",https://lamenteesmaravillosa.com/cria-ninos-sin-limites-y-te-sacaran-los-ojos/,Enseñar al niño que no todo puede ser inmediato y que existen unos límites es ayudarle a crecer de forma madura y responsable.,13360,26224,228,64367
301552756599088_1272935732794114,2017-02-11 18:30:00+01,"Hay personas que quieren que te vaya bien, pero no mejor que a ellas",https://lamenteesmaravillosa.com/hay-gente-que-quiere-que-te-vaya-bien-pero-no-mejor-que-a-ellos/,"Hay personas que se alegra de los éxitos de aquellos que les rodean, si. Pero siempre y cuando no superen los suyos propios.",9546,7182,236,32475
301552756599088_1273395066081514,2017-02-11 22:00:00+01,"No existe la madre perfecta, pero hay millón de maneras de ser una buena madre",http://lamenteesmaravillosa.com/no-existe-la-madre-perfecta-pero-hay-millon-de-maneras-de-ser-una-buena-madre/,"Enseñarás a volar, pero no volarán tu vuelo. Enseñarás a soñar, pero no soñarán tu sueño. Enseñarás a vivir, pero no vivirán tu vida. Sin embargo… en cada vuelo, en cada vida, en cada sueño, perdurará siempre la huella del camino enseñado...",9078,7496,105,25748
301552756599088_1272937669460587,2017-02-12 02:00:02+01,El Gaslighting: una forma encubierta de abuso emocional - La Mente es Maravillosa,https://lamenteesmaravillosa.com/gaslighting-una-forma-encubierta-abuso-emocional/,El Gaslighting se define como una forma de manipulación en la que una persona lleva a otra a perder su autoconfianza y ser objeto de control.,1228,1238,40,20207
301552756599088_1273514349402919,2017-02-12 16:30:01+01,Aaron James y su ensayo sobre "la imbecilidad" - La Mente es Maravillosa,https://lamenteesmaravillosa.com/ensayo-de-la-imbecilidad-aaron-james-2/,"Descubrimos el ensayo de la imbecilidad de Aaron James, que pese a que se centra en la figura de Donald Trump, va más allá",729,376,17,5039
301552756599088_1273515746069446,2017-02-12 20:30:00+01,Lo espiritual va más allá de lo psicológico - La Mente es Maravillosa,https://lamenteesmaravillosa.com/lo-espiritual-va-mas-alla-lo-psicologico/,Lo espiritual no necesariamente tiene que ver con creer en Dios o con el bienestar psicológico. Se trata de un ámbito asociado a lo ético.,3042,1656,12,10223
301552756599088_1274755802612107,2017-02-13 16:30:01+01,El bullying del que nadie habla: padres que colonizan la escuela - La Mente es Maravillosa,https://lamenteesmaravillosa.com/el-bullying-del-que-nadie-habla-padres-que-colonizan-la-escuela/,"Padres que estigmatizan el comportamiento de otros niños, amplifican y airean cualquier rencilla. Un bullying silencioso, del que nadie habla.",1792,3429,55,22635
301552756599088_1274891922598495,2017-02-13 20:30:00+01,Reconocer los errores propios nos ayuda a perdonar a los demás - La Mente es Maravillosa,https://lamenteesmaravillosa.com/reconocer-los-errores-propios-nos-ayuda-perdonar-los-demas/,"Todas las personas cometemos errores. En nuestra vida tendremos que perdonar en más de una ocasión y tarde o temprano, también necesitaremos ser perdonados.",3178,1559,23,5289
301552756599088_1274952022592485,2017-02-13 22:00:09+01,Este corto te enseñará el valor de dejar a los niños elegir su camino - La Mente es Maravillosa,https://lamenteesmaravillosa.com/este-corto-te-ensenara-valor-dejar-los-ninos-elegir-camino/,Los niños nacen libres y son los auténticos arquitectos de este mundo. Nuestra responsabilidad es guiarles en su camino para que alcancen lo que merecen.,5396,4938,29,16602
301552756599088_1275055369248817,2017-02-13 23:59:01+01,Los abuelos que cuidan de sus nietos dejan huellas en el alma - La Mente es Maravillosa,https://lamenteesmaravillosa.com/los-abuelos-que-cuidan-de-sus-nietos-dejan-huellas-en-el-alma/,Hay personas que son puntos cardinales como los abuelos que representan nuestras emociones y sentimientos en su máxima intensidad.,11265,8057,248,20028
301552756599088_1274894592598228,2017-02-14 02:00:01+01,"Si el amor te corta las alas, no es amor, sino dependencia - La Mente es Maravillosa",https://lamenteesmaravillosa.com/amor-te-corta-las-alas-no-amor-sino-dependencia/,"Del amor a la dependencia, a veces hay solamente un pequeño paso. En ese pequeño paso puede irse la vida, entre insatisfacciones y desdichas compartidas.",1381,624,10,4827
301552756599088_1275578392529848,2017-02-14 18:30:00+01,"Sonríe, que el mundo sepa que eres más feliz que ayer",https://lamenteesmaravillosa.com/sonrie-mundo-sepa-mas-feliz-ayer/,"Sonríe, que todos sepan que eres más fuerte que ayer. Levanta el rostro y dibuja esa sonrisa que tu rostro merece y que tu corazón de pide",9906,5380,83,17387
301552756599088_1275749659179388,2017-02-14 20:30:00+01,"El perfeccionismo: nuestro mejor aliado, nuestro peor enemigo - La Mente es Maravillosa",https://lamenteesmaravillosa.com/el-perfeccionismo-nuestro-mejor-aliado-nuestro-peor-enemigo/,"El perfeccionismo puede motivarnos para realizar nuestro mejor trabajo o por el contrario puede, con toda su fuerza, terminar con nuestra mejor obra...",406,194,3,1771
301552756599088_1275760372511650,2017-02-14 22:30:50+01,"Maduramos con los daños, no con los años - La Mente Es Maravillosa",https://lamenteesmaravillosa.com/maduramos-con-los-danos-no-con-los-anos/,No es el tiempo el que nos hace entender que las derrotas merecen que miremos de frente y renovemos nuestro espíritu. Son los daños y las punzadas en el estómago los que le dan la vuelta a nuestro mundo y desmantelan nuestra vida...,5212,2888,31,9602
301552756599088_1275903382497349,2017-02-14 23:59:01+01,"A ti, a ellas, a las mujeres valientes - La Mente es Maravillosa",http://lamenteesmaravillosa.com/ti-ellas-las-mujeres-valientes/,"A todas esas mujeres valientes y luchadoras que cada día ganan la batalla al cáncer, hábiles constructoras de puentes hacia sus fortalezas.",2302,1019,19,4275
301552756599088_1275761499178204,2017-02-15 02:00:01+01,Tu vida es tuya y de nadie más - La Mente es Maravillosa,https://lamenteesmaravillosa.com/vida-tuya-nadie-mas/,"Tu vida es tuya, te pertenece a tí. Las decisiones que tomamos en ellas son nuestras y hemos de responsabilizarnos de ellas.",2714,1445,14,6138
301552756599088_1276362819118072,2017-02-15 14:30:01+01,7 adquisiciones que pensabas que te harían mas feliz - La Mente es Maravillosa,https://lamenteesmaravillosa.com/7-adquisiciones-pensabas-te-harian-mas-feliz/,"Ser feliz no depende tanto de factores externos, como la suerte o las cosas que poseemos, sino de factores internos que es posible controlar en gran medida.",1050,579,9,6378
301552756599088_1276364549117899,2017-02-15 16:30:00+01,¿Qué nos ha enseñado el caso de Nadia? - La Mente es Maravillosa,https://lamenteesmaravillosa.com/que-nos-ha-ensenado-el-caso-de-nadia/,Existe un sector importante de la población que jamás hubiera convertido a Nadia en la protagonista de un espectáculo bochornoso. Eso es lo que fue.,276,125,29,14374
301552756599088_1276366092451078,2017-02-15 18:30:00+01,Mascotas que "rescatan" humanos: cuando somos salvados por un animal,https://lamenteesmaravillosa.com/mascotas-rescatan-humanos-salvados-animal/,Hay miles de situaciones en las que somos salvados por un animal a través de su afecto desinteresado capaz de hacernos despertar de nuestro malestar.,6278,4456,168,15252
301552756599088_1276602975760723,2017-02-15 20:30:00+01,"Los conflictos son percepciones, no realidades - La Mente es Maravillosa",https://lamenteesmaravillosa.com/los-conflictos-percepciones-no-realidades/,Los conflictos dependen de una serie de procesos psicológicos. ¡Sigue leyendo para saber cuáles son y así gestionar mejor los enfrentamientos!,586,429,10,5729
301552756599088_1276601072427580,2017-02-15 22:16:38+01,Ser madre es tener el corazón fuera del cuerpo - La Mente es Maravillosa,https://lamenteesmaravillosa.com/madre-corazon-del-cuerpo/,"Ser madre es descubrir fortalezas que no sabías que tenías, es comprender que tu corazón se ha hecho más grande, y con él, tu inmensa capacidad de amar.",3548,2173,41,5479
301552756599088_1276743452413342,2017-02-15 23:59:00+01,"Nací entera, no necesito media naranja - La Mente es Maravillosa",http://lamenteesmaravillosa.com/naci-entera-no-necesito-media-naranja/,"No soy una media naranja, ni necesito a nadie para completarme, no me falta ningún trozo. Mi felicidad depende de mí, no de otra mitad.",4196,2346,42,8365
301552756599088_1276603935760627,2017-02-16 02:00:00+01,Mejora tu calidad de vida sincronizándote con tu reloj biológico - La Mente es Maravillosa,https://lamenteesmaravillosa.com/mejora-calidad-vida-sincronizandote-reloj-biologico/,Lo ideal es que el reloj biológico se adapte a las horas de luz y de oscuridad. También cada momento del día es propicio para una actividad determinada.,678,436,9,9027
301552756599088_1277372355683785,2017-02-16 14:30:00+01,"Actúo, luego justifico (disonancia cognitiva) - La Mente es Maravillosa",https://lamenteesmaravillosa.com/actuo-luego-justifico-disonancia-cognitiva/,La disonancia cognitiva es una experiencia desagradable que aparece cuando hay pensamientos o acciones que no concuerdan entre sí dentro de uno mismo.,856,598,7,5559
301552756599088_1277380812349606,2017-02-16 16:30:01+01,"Narcos, en el corazón de la maldad - La Mente es Maravillosa",https://lamenteesmaravillosa.com/narcos-corazon-la-maldad/,Narcos es una serie sobre el narcotraficante Pablo Escobar que nos lleva al corazón de la maldad. ¿Existe realmente en el mundo o es genética?,147,63,7,2253
301552756599088_1277599918994362,2017-02-16 18:30:00+01,"A veces, es mejor respirar profundo y quedarnos callados - La Mente es Maravillosa",https://lamenteesmaravillosa.com/respirar-profundo-quedarse-callado/,"A veces, es mejor respirar profundo y quedarnos callados. Porque el silencio es también el arte que alimenta la sabiduría y vale la pena practicarla.",12401,8403,133,25411
301552756599088_1277401852347502,2017-02-16 20:30:00+01,"Libres son quienes piensan, no quienes obedecen - La Mente es Maravillosa",https://lamenteesmaravillosa.com/libres-quienes-piensan-no-quienes-obedecen/,"Libres son quienes crean, no quienes copian. Copiar solo es seguir las ideas de los demás. Crear es hacer realidad nuestros sueños a partir de la nada.",1689,905,15,3386
301552756599088_1277606768993677,2017-02-16 22:01:33+01,Las críticas me afectarán tanto como yo deje que me afecten - La Mente es Maravillosa,https://lamenteesmaravillosa.com/las-criticas-me-afectaran-tanto-deje-me-afecten/,"Quien te enfada, te domina, y quien te ofrece críticas de forma envenenada y poco constructiva, no merece tampoco ser esa nube en tu cabeza.",7088,4561,60,16478
301552756599088_1277888605632160,2017-02-16 23:59:01+01,Dame alas para volar y motivos para quedarme - La Mente es Maravillosa,http://lamenteesmaravillosa.com/dame-alas-volar-motivos-quedarme/,Debemos amar de tal manera que la persona a la que amamos se sienta libre para desplegar sus alas. El amor no es un barco que necesite ser anclado. ,7619,4987,49,17794
301552756599088_1277690858985268,2017-02-17 02:00:01+01,5 rasgos de las personas emocionalmente inmaduras - La Mente es Maravillosa,https://lamenteesmaravillosa.com/5-rasgos-las-personas-emocionalmente-inmaduras/,"Las personas totalmente maduras o inmaduras no existen. Sin embargo, sí hay rasgos que priman en el comportamiento y que nos ubican en una u otra categoría.",5610,6178,93,88658
301552756599088_1278537978900556,2017-02-17 14:30:01+01,Aaron Beck y la terapia cognitiva - La Mente es Maravillosa,https://lamenteesmaravillosa.com/aaron-beck-la-terapia-cognitiva/,Descubrimos hoy la terapia cognitiva de Aaron Beck y su uso para el tratamiento de la depresión y otros problemas cognitivos,487,380,10,4304
301552756599088_1278541575566863,2017-02-17 16:30:00+01,"Personalidad cambiante, ¿trastorno o superpoder? - La Mente es Maravillosa",https://lamenteesmaravillosa.com/personalidad-cambiante-trastorno-o-superpoder/,Hablar de "doble personalidad" tiene una connotación negativa. ¿Es malo tener distintas formas de comportarse según el ambiente?¿Es algo incoherente?,439,263,18,6717
301552756599088_1278590992228588,2017-02-17 18:30:00+01,Esa extraña sensación de que "ya nada es como antes",https://lamenteesmaravillosa.com/extrana-sensacion-nada-antes/,"En ocasiones, llega esa extraña sensación: la de que ya nada es como antes. Las miradas pierden su brillo y las palabras su música...",1562,801,17,9066
301552756599088_1278542688900085,2017-02-17 20:30:00+01,Cómo ayudar al niño que un día fuimos - La Mente es Maravillosa,https://lamenteesmaravillosa.com/ayudando-al-nino-que-un-dia-fuimos/,"El niño interior que un está sufriendo, necesita la ayuda del adulto que ahora tiene la sabiduría suficiente para ayudarlo. Este emotivo ejercicio de imaginería te ayudará a desactivar tus trampas vitales aprendidas en la infancia.",1996,1936,13,10490
301552756599088_1278536605567360,2017-02-17 22:24:47+01,"Mientras esperé lo que nunca llegó, vino lo que nunca esperé - La Mente es Maravillosa",https://lamenteesmaravillosa.com/mientras-espere-lo-que-nunca-llego-vino-lo-que-nunca-espere/,"Mientras esperé lo que mis sueños tejieron en su castillo de naipes casi imposible, la vida acabó sorprendiéndome con algo distinto, con algo que no imaginé",4888,2514,32,17218
301552756599088_1279067672180920,2017-02-17 23:59:00+01,Las buenas personas también tenemos derecho a decir basta - La Mente es Maravillosa,http://lamenteesmaravillosa.com/las-buenas-personas-tambien-tenemos-derecho-decir-basta/,"Las buenas personas no nos damos por vencidas, pero no somos de hierro ni llevamos alas: somos de carne, sueños y lealtad. ",10281,6527,110,23122
